date,time,run_by,nruns,system,species,scenario,Item,Group,Mean,Stdev,Min,Q1,Median,Q3,Max
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Neonatal Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Neonatal Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Juvenile Female,993302.8276,212788.7427,476224.5842,837863.2846,967785.5632,1120200.394,2138206.171
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Juvenile Male,11121545.82,2578915.922,5494525.144,9257130.178,10791084.63,12620398.07,23528605.38
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Adult Female,7779799.849,835988.8282,5210441.535,7172728.927,7815365.703,8404738.878,9947758.144
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Adult Male,38601215.49,5752042.819,21633212.5,34430240.94,38639888.15,42735159.28,60487782.49
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Overall,58495863.99,7064413.382,37782790.25,53547593.14,58249480.08,63133070.24,91496706.9
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Juvenile Combined,12114848.65,2709555.696,6203868.119,10148584.43,11759885.45,13680076.16,24738395.1
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Adult Combined,46381015.34,5852620.401,27611858.5,42188092.24,46396780.09,50591583.18,69914602.21
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Female Combined,8773102.676,881774.4257,5914162.658,8155576.609,8801567.687,9412156.987,11796465.16
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Meat (kg),Male Combined,49722761.31,6858835.602,29434541.58,44905265.77,49492069.24,54243611.98,80019586.75
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Neonatal Female,147221222.6,41333910.61,74552792.21,116403086.3,139947525.7,169428983.4,340527178.2
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Neonatal Male,147221222.6,41333910.61,74552792.21,116403086.3,139947525.7,169428983.4,340527178.2
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Juvenile Female,209233799.1,37535954.61,142677227.4,181206049.8,202744356,229578659.1,382554566.7
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Juvenile Male,167626985.6,34322911.19,106790515.9,142000043,161688321.3,186223149.1,326201838.1
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Adult Female,1667340454,27916614.69,1617606298,1646478551,1662562248,1682545000,1795321937
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Adult Male,388107509.6,23442016.62,346358060.7,370590380.4,384092475.2,400870894.9,495627195.2
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Overall,2726751193,205884045,2362537687,2573081197,2690982451,2838075669,3680759893
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Neonatal Combined,294442445.1,82667821.23,149105584.4,232806172.6,279895051.4,338857966.7,681054356.5
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Juvenile Combined,376860784.8,71858865.26,249467743.3,323206092.8,364432677.2,415801808.1,708756404.9
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Adult Combined,2055447963,51358631.04,1963964359,2017068931,2046654723,2083415894,2290949132
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Female Combined,2023795475,106785802.3,1834836318,1944087687,2005254129,2081552642,2518403681
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Manure,Male Combined,702955717.8,99098246.36,527701368.8,628993509.7,685728322.1,756523027.3,1162356212
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Juvenile Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Juvenile Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Adult Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Adult Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Overall,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Juvenile Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Adult Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Female Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Hides,Male Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Juvenile Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Juvenile Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Adult Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Adult Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Overall,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Juvenile Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Adult Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Female Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Milk,Male Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Juvenile Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Juvenile Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Adult Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Adult Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Overall,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Juvenile Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Adult Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Female Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Wool,Male Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Neonatal Female,514856297.1,185408116.9,156300986.5,380233660.4,481468499.1,614968257.6,1567818148
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Neonatal Male,539051339.2,196784034.7,176218206.1,395010235,504636629.2,643592707,1699637512
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Juvenile Female,589030580.4,137216255.8,279478579.4,490648455.3,570020942.6,664296279.2,1342737171
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Juvenile Male,498277852.6,124566828,227803951.5,408651814.2,479905777.1,567506364.3,1131909578
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Adult Female,4403982247,474356515.5,2926977363,4063270231,4422659989,4755733526,5742397673
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Adult Male,1130352659,174956928.9,669817311.7,1002551335,1130820287,1253185627,1723071472
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Overall,7675550975,844887542.4,5119359552,7089727747,7616682290,8187514275,11723479795
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Neonatal Combined,1053907636,341709792.6,365311640.4,807773768.7,994288312,1234264517,3170663801
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Juvenile Combined,1087308433,237392227.2,566250016.5,915289201.7,1049552153,1220449684,2276518948
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Adult Combined,5534334906,519037249.4,3859147516,5165572506,5547406106,5907977319,7272798639
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Female Combined,5507869124,589294239.4,3711486163,5098804460,5498202834,5899173209,7919763331
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Cml Dry Matter,Male Combined,2167681851,389861757.2,1275274188,1892782006,2112897811,2386573163,4295483777
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Juvenile Female,262385539.2,74522391.22,106884157.9,207315063.7,252578176.6,306704038.8,672455565
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Juvenile Male,3704065684,1306774511,1219331393,2723467316,3516737480,4460344909,10352108354
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Adult Female,1998670444,194158198.8,1585727913,1852295861,1982596082,2129021364,2678239070
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Adult Male,13318311528,3354148983,6544447456,10702548365,12998092512,15585335826,27006882657
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Overall,19283433194,3743649211,10797691841,16482563505,18965238641,21740971626,35407980063
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Juvenile Combined,3966451223,1329614553,1346356798,2973136813,3777624639,4723092566,10735322406
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Adult Combined,15316981971,3362436782,8519098262,12717151359,14997790032,17593484204,29120851586
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Female Combined,2261055983,213542027.2,1733175438,2103356230,2243701003,2403652056,3198034479
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Offtake,Male Combined,17022377211,3718401303,8603441495,14245840634,16697592883,19446245680,32616043430
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Neonatal Female,4535623639,2663542202,73244474.3,2589296156,4020823130,5935006662,18330262680
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Neonatal Male,4747257986,2787070006,96399299.26,2682725083,4188802611,6200710958,19657445032
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Juvenile Female,4985054116,3034373500,211066773.9,2790456949,4329665126,6466991145,24939874507
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Juvenile Male,7082434863,3951072227,790532097.9,4205283296,6147786923,9039075575,30550923264
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Adult Female,10431153628,2933192183,4990476317,8266966347,9939292626,12025150593,27798387186
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Adult Male,7525068011,3732487910,1395516038,4812565249,6753055584,9366195090,30419977320
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Overall,39306592244,17484749393,8961586468,26363831045,36070155327,48696823301,1.28E+11
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Neonatal Combined,9282881625,5380116002,169643773.6,5287410790,8241858658,12126440783,37854383329
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Juvenile Combined,12067488979,6506140545,1138269737,7308812114,10666322824,15424914300,51869970709
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Adult Combined,17956221639,6302811147,6804715685,13301623116,16825828899,21290836587,50564330073
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Female Combined,19951831383,8252472030,5852483507,13788418950,18503911483,24345544270,65732469333
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase,Male Combined,19354760860,9580922317,2597013183,12275396602,17471521728,24410218957,69964458119
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Neonatal Female,4535623639,2663542202,73244474.3,2589296156,4020823130,5935006662,18330262680
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Neonatal Male,4747257986,2787070006,96399299.26,2682725083,4188802611,6200710958,19657445032
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Juvenile Female,5247439656,3071801293,421342272.9,3028755009,4601534788,6744935705,25260954462
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Juvenile Male,10786500547,4644335377,2584461803,7427044758,9840090951,13176630701,37734963133
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Adult Female,12429824072,2963033005,6905674762,10249123528,11928499899,14035834091,29663080129
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Adult Male,20843379539,5393794179,8413420725,16878851289,20221279423,23967734616,51149939176
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Overall,58590025438,19123035552,22524588390,44238570309,55417747768,69088474252,1.61E+11
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Neonatal Combined,9282881625,5380116002,169643773.6,5287410790,8241858658,12126440783,37854383329
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Juvenile Combined,16033940202,7243710174,3177234836,10738068868,14599384911,19830792794,58819807736
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Adult Combined,33273203611,7651156305,16205405179,27679372458,32354194041,37550377777,73526628335
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Female Combined,22212887367,8320251960,8020771814,16025421303,20732399967,26652997042,68159231480
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Herd Increase plus Offtake,Male Combined,36377138071,11351073612,13378531532,28069325472,34569641111,42431874739,94575730552
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Neonatal Female,73610611.28,20666955.31,37276396.1,58201543.16,69973762.85,84714491.68,170263589.1
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Neonatal Male,73610611.28,20666955.31,37276396.1,58201543.16,69973762.85,84714491.68,170263589.1
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Juvenile Female,104616899.6,18767977.31,71338613.72,90603024.9,101372178,114789329.5,191277283.4
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Juvenile Male,83813492.81,17161455.6,53395257.95,71000021.48,80844160.63,93111574.53,163100919.1
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Adult Female,833670226.9,13958307.35,808803149.1,823239275.4,831281123.8,841272499.8,897660968.3
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Adult Male,194053754.8,11721008.31,173179030.4,185295190.2,192046237.6,200435447.4,247813597.6
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Overall,1363375597,102942022.5,1181268843,1286540598,1345491226,1419037835,1840379947
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Neonatal Combined,147221222.6,41333910.61,74552792.21,116403086.3,139947525.7,169428983.4,340527178.2
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Juvenile Combined,188430392.4,35929432.63,124733871.7,161603046.4,182216338.6,207900904.1,354378202.4
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Adult Combined,1027723982,25679315.52,981982179.5,1008534466,1023327361,1041707947,1145474566
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Female Combined,1011897738,53392901.15,917418159,972043843.5,1002627065,1040776321,1259201841
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Manure,Male Combined,351477858.9,49549123.18,263850684.4,314496754.9,342864161.1,378261513.6,581178105.8
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Juvenile Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Juvenile Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Adult Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Adult Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Overall,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Juvenile Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Adult Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Female Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Hides,Male Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Juvenile Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Juvenile Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Adult Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Adult Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Overall,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Juvenile Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Adult Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Female Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Value of Milk,Male Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Neonatal Female,4609234251,2683687222,110520870.4,2646943984,4092848838,6020096880,18500526269
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Neonatal Male,4820868597,2807196953,133675695.4,2740359180,4258869093,6283166329,19823369525
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Juvenile Female,5352056555,3088646832,493038285.2,3120551023,4705232778,6855546678,25429330027
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Juvenile Male,10870314040,4658666288,2638025954,7497186166,9919839385,13267444052,37873118198
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Adult Female,13263494298,2976062214,7718663641,11072954024,12759583078,14876634144,30560372202
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Adult Male,21037433294,5401919900,8588926977,17063558577,20415436369,24163570397,51377062463
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Overall,59953401035,19222325741,23707808117,45511618432,56768469347,70513509405,1.63E+11
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Neonatal Combined,9430102848,5420911300,244196565.8,5401092499,8380601560,12290564972,38194910508
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Juvenile Combined,16222370595,7276615169,3302322449,10907464814,14781607406,20044746282,59135214316
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Adult Combined,34300927592,7672987948,17193260270,28690559000,33378018994,38587971463,74626795280
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Female Combined,23224785104,8372341851,8940536618,16998118801,21739510261,27694967416,69352867789
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Total Production Value,Male Combined,36728615930,11396162856,13642867572,28376168553,34904132884,42807182407,95106252923
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Neonatal Female,272510661.5,109443028.1,72925069.35,193638848.8,251187387.1,328160834.7,974954991.3
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Neonatal Male,286200065,116584398,79923108.97,201350878.6,263951132.7,347509736.6,1033668516
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Juvenile Female,311696279.8,93752072.87,125466504.5,244533266.8,296563789,363855236.5,937768796.4
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Juvenile Male,263736675.3,82899176.83,88527696.63,204456668.8,250454259.5,308570034.4,832574739.7
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Adult Female,2325515256,506057429.5,1178995600,1945883312,2264682642,2652369884,4390106750
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Adult Male,597078938.7,146004535.8,247874378.2,491786358.4,580060964.1,688694484.1,1306109248
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Overall,4056737876,879075773.1,2080647609,3400626363,3952069819,4614681345,8873960938
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Neonatal Combined,558710726.5,207167231.5,157944894.2,407597917.9,521397589.1,668112907.6,1725961646
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Juvenile Combined,575432955.1,166074493.6,238901152.8,455353913.8,548666249.6,669674059.9,1770343536
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Adult Combined,2922594195,615113559.4,1563077852,2458801228,2851138988,3321643585,5463946225
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Female Combined,2909722197,628583956,1426817481,2436567256,2832165207,3315257107,5836924028
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Feed Cost,Male Combined,1147015679,296562283.1,478815259.2,931843639.6,1107080802,1317465370,3037036910
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Neonatal Female,1400277099,469883934.1,551311614.1,1062483577,1315954359,1645894074,4892718099
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Neonatal Male,1400277099,469883934.1,551311614.1,1062483577,1315954359,1645894074,4892718099
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Juvenile Female,995069244.6,252779441.7,490531987.8,811929860,956917056.4,1139976573,2750284152
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Juvenile Male,797193020.9,217697154.1,374003744.3,639020048,762588103.9,916527285.9,2344691907
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Adult Female,5286481154,940712824.6,3406913683,4560209339,5204158755,5920680577,8623903133
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Adult Male,1230527147,230641920.9,744172626,1056735864,1209869420,1380018968,2378763902
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Overall,11109824763,2364090178,6141940965,9362772652,10831601208,12584181335,25883079292
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Neonatal Combined,2800554197,939767868.2,1102623228,2124967155,2631908719,3291788149,9785436198
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Juvenile Combined,1792262265,470223414.1,864535732.1,1452291527,1719858223,2056280072,5094976059
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Adult Combined,6517008301,1166137295,4159142790,5625161335,6412938779,7297348261,11002667035
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Female Combined,7681827497,1516667136,4464633374,6542184898,7521252318,8637486150,16266905384
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Labour Cost,Male Combined,3427997266,882336367.9,1677307592,2790078885,3293070798,3925979960,9616173908
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Juvenile Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Juvenile Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Adult Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Adult Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Overall,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Neonatal Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Juvenile Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Adult Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Female Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Health Cost,Male Combined,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Capital Cost,Neonatal Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Capital Cost,Neonatal Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Capital Cost,Juvenile Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Capital Cost,Juvenile Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Capital Cost,Adult Female,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Capital Cost,Adult Male,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Capital Cost,Overall,0,0,0,0,0,0,0
14/8/2023,16:29,AL,10000,CLM,S,Ideal,Capital Cost,Neonatal Combined,0,0,0,0,0,0,0
